vn_id,rid,vn_title,age_rating,vn_length_str,vn_length_h,has_anime,is_nukige
v18712,r44061,Taimanin Asagi ZERO,18,10-30 h,16.333,f,t
v18713,r44380,Neko Para Vol.2 Shimai Neko no Sucre,0,2-10 h,5.781,f,t
v18717,r117164,Utawarerumono: Futari no Hakuoro,0,50+ h,53.503,t,f
v18720,r44093,Shota Ecchi,18,0-2 h,2.317,f,t
v18721,r52724,Harem Game ~Ore wa Kore no Okage de Eroge no Shujinkou ni Naremashita!~,18,30-50 h,13.567,f,t
v18723,r45303,PURELY×CATION,18,30-50 h,28.629,f,f
v18724,r45713,Anata o Otoko ni Shite Ageru!,18,10-30 h,17.000,f,f
v18736,r7480,narcissu: Himeko's Epilogue,12,0-2 h,1.167,f,f
v18738,r7145,narcissu Zero,12,2-10 h,3.725,f,f
v18739,r44153,narcissu Sumire,0,2-10 h,5.415,f,f
v18749,r74169,Tarareba,18,10-30 h,7.333,f,f
v18750,r44201,Love Rec. -Mini Theaters-,18,0-2 h,0.833,f,f
v18753,r45015,Mesu Ochi Kyonyuuzuma wa Ore no Mono ~Make-gumi no Ore ga Kachi-gumi no Yuujin Kara Bijinzuma o Netoru Hanashi~,18,10-30 h,18.595,f,t
v18754,r44213,Sono Hanabira ni Kuchizuke o: Revolution! Rinagisa,18,2-10 h,2.033,f,f
v18755,r47576,Kasshoku Bakunyuu x Pocchari Jukujo Sou ~Otonari-san to Ooya-san ga Erosugite~,18,2-10 h,3.500,f,t
v18757,r44223,Tsukimi Planet,15,0-2 h,0.275,f,f
v18760,r45053,Sakura no Mori † Dreamers,18,30-50 h,36.197,f,f
v18766,r45338,Omokage ~Ecchi na Happening!? Nandemo Dontokoi!~,18,10-30 h,9.361,f,t
v18770,r44275,Chuusotsu! 1st Graduation ~Chuusotsu no Time After Time~,0,10-30 h,11.998,f,f
v18773,r45181,Bloody Chronicles - New Cycle of Death,16,Unknown,16.333,f,f
v18774,r44280,Hisaki Ojou-sama to Shitsuji na Boku,18,2-10 h,3.000,f,t
v18778,r46019,"Gin'iro, Haruka",18,50+ h,65.889,f,f
v18783,r45969,BALDR HEART,0,30-50 h,58.943,f,f
v18790,r46455,Soshite Hatsukoi ga Imouto ni Naru,18,10-30 h,10.794,f,f
v18791,r53170,Boku to Koi Suru Ponkotsu Akuma. Suggoi Ecchi!,18,10-30 h,15.871,f,t
v18793,r44361,Café Zero ~Nemureru Yajuu~,13,10-30 h,5.623,f,f
v18795,r45407,"Meikoku Gakuen Jutai Hen ""Onegai Shimasu... Sensei no Seieki de, Watashi-tachi o Tasukete Hoshiin Desu!""",18,30-50 h,18.067,t,t
v18796,r44378,Kami-sama no Game -Kankinsareta 6nin no Danjo-,18,30-50 h,30.708,f,t
v18803,r44905,Aniyome Kyouka-san to Sono Haha Chikako-san ~Bijin Tsuma to Bijukubo to Issho~,18,2-10 h,26.650,f,t
v18806,r45152,Natsu no Kusari,18,2-10 h,6.419,f,t
v18807,r46580,Kimi to Yumemishi,18,10-30 h,15.613,f,t
v18810,r45614,Oba Netori ~Otto no Shiranai Midara na Kankei~,18,2-10 h,9.033,f,t
v18812,r45014,Ikenai Kozukuri 3 ~Musuko no Koibito ga Miryokuteki de Komattemasu~,18,2-10 h,2.908,f,t
v18814,r47342,Seireki 2236-nen,0,10-30 h,15.441,f,f
v18819,r90000,Kousoku Seiki Palace Athena,18,2-10 h,0.500,f,t
v18821,r44460,Kuro Youkyou no Majuu,18,2-10 h,19.608,f,t
v18827,r90261,Soshage no Gacha o Saseru Kawari ni ****gakusei no Karada o Suki Houdai ni Shita Hanashi,18,0-2 h,1.167,f,t
v18830,r44499,Grisaia no Yuukan,0,0-2 h,1.420,f,f
v18831,r44500,Grisaia no Zankou,0,0-2 h,2.725,f,f
v18833,r45943,Moujuu-tachi to Ohime-sama,12,2-10 h,25.667,f,f
v18835,r44519,Tsunderera,18,0-2 h,1.617,f,f
v18837,r44520,Itsu made mo Musuko no Mama ja Irarenai! 3 ~Kyonyuu de Muchimuchi na Kaa-san no Oppai o Sutte Monde Hasande Ippai Dashitai!~,18,2-10 h,4.978,f,t
v18842,r46739,Floral Flowlove,18,30-50 h,29.262,f,f
v18846,r44822,Inshoku no Ubugoe ~Kinki no Tane de Haramu Musume-tachi~,18,2-10 h,4.000,f,t
v18849,r44562,Ne no Kami - Kyou no Miyako to Futari no Hime Kishi - Kouhen,18,2-10 h,9.255,f,f
v18852,r45759,Amatsutsumi,18,10-30 h,30.010,f,f
v18863,r44646,Otoko no Ko Harem ~Goshujin-sama ♪ Watashi-tachi no Mesuka Anal o Omeshiagari Kudasaimase~,18,Unknown,2.917,f,t
v18873,r46801,Natsu Uso -Ahead of the Reminiscence-,0,2-10 h,10.073,f,f
v18874,r44672,Yubikiri Kon'yaku Lolita,18,2-10 h,4.529,f,t
v18875,r47961,Low Spec!? ~Ore to Toshishita Kanojo to Seikyouiku!~,18,Unknown,16.392,f,f
v18876,r46320,Pure Marriage ~Akai Ito Monogatari - Madoka Hen~,18,2-10 h,2.833,f,f
v18885,r83200,Seireki 2236-nen no Masuko,0,0-2 h,1.624,f,f
v18887,r44742,Teisoukannen Gyakuten Gakuen,18,0-2 h,3.000,f,t
v18888,r53675,"Sora no Tsukurikata -Under the Same Sky, Over the Rainbow-",12,10-30 h,29.583,f,f
v18898,r44785,Tatakareta Hae,18,0-2 h,0.150,f,t
v18901,r45300,Inaka Ecchi,18,0-2 h,1.500,f,t
v18902,r44790,Uso no Idol Audition o Uke ni Kita Onna no Ko-tachi ni Doko made Yareru ka,18,Unknown,2.500,f,t
v18905,r45136,Punch Line,17,2-10 h,12.541,t,f
v18906,r44800,"Kon'ya, Tsuma ga Chichi ni Dakaremasu... ~Iwabuchi Haruka no Kokuhaku~",18,2-10 h,5.000,f,t
v18907,r72602,"Miagete Goran, Yozora no Hoshi o: Fine Days",18,10-30 h,19.355,f,f
v18908,r44810,Okasare Hero ~Minna ga Boku no Seieki o Neratteru...!?~,18,Unknown,42.867,f,t
v18913,r44819,Kono Yo de Mottomo Inbi na Kiss,0,0-2 h,0.292,f,f
v18915,r44828,Issho ni Ikimashou Ikimashou Ikimashou,0,2-10 h,6.777,f,f
v18921,r45638,Kurokami Seiso-chan Monogatari -Kareshi ja Nai Hito de Iki Kurutte Ecchi Daisuki ni Natte Shimau Joshikousei-,18,2-10 h,0.750,f,t
v18922,r44844,Oni Chichi After 2 ~Marina to Shingata Hatsujou Spray Test Hen~,18,0-2 h,1.550,f,t
v18923,r44848,Kokoro no Kusari 3.14 ~Mamura Plus~,18,Unknown,1.500,f,t
v18924,r45010,Love Tore ~Ecchi na Ren'ai Training~,18,10-30 h,14.000,f,t
v18926,r44856,Tokage no Shippo Kiri ~Kirenai Shippo~,18,0-2 h,4.017,f,f
v18927,r46039,Ero Goods! H na Omocha de Kaikan Enjoy♡♥,18,10-30 h,21.250,f,t
v18929,r44862,Mayoineko o Tomeyou,18,Unknown,0.739,f,t
v18935,r44889,"Toaru Hitozuma no Netorare Jijou ""Y""",18,Unknown,1.000,f,f
v18939,r44897,Tsuyukusa Euphoria,0,10-30 h,39.000,f,f
v18944,r49136,Ken ga Kimi: Momoyo Tsuzuri,15,30-50 h,48.467,f,f
v18945,r48272,DIABOLIK LOVERS LOST EDEN,15,Unknown,43.011,f,f
v18947,r44916,"Musuko no Tomodachi ga Kawaii Kara Roshutsu Itazura Shichatta ~Anna Bijin Mama ga, Boku o Omocha ni Suru Nante…~",18,2-10 h,3.000,f,t
v18949,r44920,Omae no Mama o Share Shiyou ze ~Musuko e no Ijimekko-tachi ni Otosareru Bibo~,18,0-2 h,2.833,f,t
v18951,r44922,"Rankou!! Yarimakuri ☆ Online ~Hajimeyou, Ecchi de Bitch na Kasou Genjitsu~",18,2-10 h,2.300,f,t
v18952,r45373,"Netorare Machikoujou ~Gomen, Anta no Koto Daisuki na no ni sa…~",18,0-2 h,1.950,f,t
v18953,r52973,Bakumatsu Jinchuu Houkoku Resshiden Miburo,18,30-50 h,72.138,f,f
v18969,r45275,Kyuukatsu o Josou Suru,18,2-10 h,5.150,f,t
v18970,r5860,Rance 02 Kai - Hangyaku no Shoujo-tachi -,18,2-10 h,8.184,f,f
v18974,r46672,Karakara,0,2-10 h,5.080,f,f
v18976,r44998,"Josou Shite Ojou-sama Gakkou ni Sennyuu Shiyou to Shitara, Machigaete Tonari no Teihen Danshikou ni Haitteshimatta Boku",18,Unknown,0.833,f,t
v18990,r45024,"Tsumugareru Koto mo Naku, Kyakkou mo Abizu, Tada Horobi Yuku Monogatari ni",0,2-10 h,2.771,f,f
v18991,r45025,Bara to Tsubaki to Fata Morgana,0,0-2 h,0.706,f,f
v18992,r45026,Oyabake! 2,0,2-10 h,0.572,f,f
v18996,r45035,Watashi wa Joyuu ni Naritai no,0,0-2 h,10.000,f,f
v18997,r45036,Akahon! Prototype IA,0,Unknown,0.667,f,f
v19001,r30714,EMIT Vol. 2: Inochigake no Tabi,0,0-2 h,0.633,f,f
v19003,r30723,EMIT Vol. 3: Watashi ni Sayonara o,0,0-2 h,0.917,f,f
v19007,r45056,Hadaka Shitsuji ~Kako Hen~,18,2-10 h,3.167,f,f
v19009,r45920,Onii-chan wa Watashi-tachi no Omocha,18,2-10 h,12.417,f,t
v19011,r45063,Mahou Shoujo,0,50+ h,75.392,f,f
v19012,r46748,Yuukyuu no Tierblade -Lost Chronicle-,12,30-50 h,22.500,f,f
v19018,r45080,14-nin Yaru! ~Gakuya no Tobira o Aketara P mo Pharaoh!? Top Idol-tachi no Sekkyokuteki na Osasoi Ecchi~,18,0-2 h,0.667,t,t
v19024,r45105,Dearest Blue,18,10-30 h,11.833,t,t
v19035,r75938,Slow Damage,18,50+ h,52.309,f,f
v19037,r45148,Ephemeral,12,10-30 h,15.729,f,f
v19038,r47346,Hikari no Hime: Mahou Kitan,18,Unknown,3.083,f,f
v19039,r45151,Haramase no Kuni ♪ Tanetsuke Park e Youkoso!,18,0-2 h,2.283,f,t
v19042,r45180,"Kashidashi Tsuma, Marina no ""Netorase"" Houkoku 3 Case. Moto Kareshi & Binkan Tsuma",18,2-10 h,4.008,f,t
v19045,r45179,"Kanashimitsumugi, Aiutsushi.",18,Unknown,2.583,f,f
v19046,r45182,Kairaku Kairai,18,Unknown,6.767,f,f
v19053,r45341,Masou no Kuni no Alice: Alice in Immoral-Land,18,2-10 h,7.000,f,t
v19054,r45198,Boku no Udon Hajimemashita,18,0-2 h,0.133,f,t
v19067,r45227,Kyonyuu Onsen Kozukuri no Yu ~Yama no Naka no Hitou de Deatta no wa Bijin Oyako Deshita~,18,2-10 h,5.000,f,t
v19071,r45239,Himitsu no Pet Hatsujou Chuu,0,10-30 h,8.233,f,f
v19072,r45244,Grisaia no Senritsu,0,0-2 h,1.766,f,f
v19073,r46927,Senren * Banka,18,30-50 h,46.666,f,f
v19074,r45247,Ginga Ojou-sama Densetsu Yuna 3: Lightning Angel,0,10-30 h,28.367,f,f
v19077,r45261,Stalking Love Koi no Hajimari wa Ryakudatsu de,0,10-30 h,14.417,f,f
v19084,r45294,Ojou-sama no Hima Tsubushi,18,Unknown,3.867,f,t
v19090,r45323,Hechima ni Koi Suru Joshikousei -JKxJK-,18,10-30 h,0.750,f,t
v19097,r45359,Osananajimi ga Chichioya to Dekiteita Ken ni Tsuite ~Oyaji kara no Shuuchi Netori Choukyou~,18,2-10 h,1.683,f,t
v19098,r45362,Inshi Reizoku ~Kage ni Hisonda Aiyoku to Shihai~,18,2-10 h,2.050,f,t
v19103,r46773,Koi Suru Ojou-sama wa Ecchi na Hanayome,18,10-30 h,6.817,f,f
v19104,r45382,Koi Suru Kimochi no Kasanekata ~Kasaneta Omoi o Zutto~,18,Unknown,9.172,f,f
v19106,r45388,Idol☆Gyaku Rape!! ~Tenshi-tachi no Omocha ni Natta Ore~,18,Unknown,3.167,t,t
v19107,r45400,Campus Notes - forget me not.,0,2-10 h,7.773,f,f
v19119,r51550,Fate/EXTELLA,15,10-30 h,39.933,f,f
v19123,r45456,Suki na Ko ni Kokuttara ♂ Datta Ken ni Tsuite.,18,2-10 h,0.917,f,f
v19125,r47140,Corona Blossom,0,10-30 h,16.163,f,f
v19128,r45464,Extravaganza ~Mushigurui Hen~,18,2-10 h,13.381,f,f
v19133,r51997,Haruoto Alice * Gram,18,30-50 h,46.119,f,f
v19142,r47246,Yuusei Tenshi Primaveil Drei,18,Unknown,9.033,f,f
v19151,r45519,Soukou Akki Muramasa: Shokuzai Hen,0,2-10 h,5.861,f,f
v19153,r45527,Sengoku no Kuroyuri ~Futanari Hime to Shinobu Shoujo-tachi~,18,Unknown,4.400,f,f
v19158,r45533,Tsuki to Coffee,0,0-2 h,4.000,f,f
v19178,r45589,Nekura Ijimerarekko o Tasuketara Natsukareta! ~Kakure Bakunyuu Bishoujo to Iinari Haramase Dousei Seikatsu~,18,2-10 h,3.372,f,t
v19182,r45593,Bishoujo Mangekyou -Tsumi to Batsu no Shoujo-,18,2-10 h,8.638,f,t
v19189,r45727,Boku no Daisuki na Oba-san,18,2-10 h,2.500,f,t
v19191,r45617,H na Kanojo (Natsu),18,2-10 h,5.158,f,t
v19192,r48001,Room No.9,18,2-10 h,9.391,f,t
v19193,r54128,Ryuudouji Shimon no Inbou,18,10-30 h,45.000,t,t
v19201,r45652,Gourmet x Eagle,15,2-10 h,6.367,f,f
v19202,r45653,Private＋Eagle,15,0-2 h,1.467,f,f
v19203,r45654,Kaketa En Motsureru Ito -Shingetsu no Akari-,15,0-2 h,0.717,f,f
v19204,r45655,Oh My Goof Knight! + Oh My Lost Sister...,15,0-2 h,0.900,f,f
v19206,r45661,Shioi,0,0-2 h,1.183,f,f
v19207,r45662,x3,15,0-2 h,1.600,f,f
v19208,r45663,x3 -St.Valentine's Day-,15,0-2 h,1.783,f,f
v19210,r45665,Comet Waltz,0,0-2 h,0.917,f,f
v19211,r45666,Hinagiku Kyomou,0,0-2 h,0.317,f,f
v19212,r45667,Univers Noir : Repeat,0,0-2 h,0.300,f,f
v19216,r45673,Kyojin-tachi,12,10-30 h,27.504,f,f
v19220,r46545,Koukan no Toriko-tachi...,18,2-10 h,12.500,f,t
v19223,r49076,Silverio Trinity,18,30-50 h,41.797,f,f
v19231,r45717,Kurokami Kyonyuu Iinchou to Souta-kun no Natsuyasumi,18,Unknown,2.000,f,t
v19233,r46339,"Shiniyuku Kimi, Yakata ni Mebuku Zouo",18,10-30 h,16.343,f,t
v19236,r45739,"Kashidashi Tsuma, Marina no ""Netorase"" Houkoku Gaiden 1 -Joshikousei, Marina no Seikan Kaihatsu-",18,0-2 h,2.967,f,t
v19238,r45737,Persona 4 Dancing All Night,12,10-30 h,10.433,t,f
v19245,r45895,Saikyou no Maou-sama ga Nyotaika!? ~Hatsujou Yuusha ni Semararemakuru Goku Ero Haramase Quest~,18,2-10 h,2.338,f,t
v19246,r45756,Futotta Otoko ga Shoujo ni Hanashikakeru Jian Hassei,18,0-2 h,0.433,f,t
v19250,r53256,Ureta Karada wa Boku Sen'you ~Motomeau Sado Masochism~,18,2-10 h,1.278,f,f
v19251,r46288,"Off Pako Saretara, Ecchi na Assistant ga Dekichatta? ~Boku ga Urekko ni Natta Riyuu~",18,0-2 h,3.050,f,t
v19257,r52740,Ore Dake no Idol -eye no Sainou-,18,Unknown,5.917,f,t
v19271,r45857,Chou Kagaku Dasshutsu Story ~Zekkai no Gouka Kyakusen~,0,2-10 h,5.278,f,f
v19273,r52281,SeaBed,0,10-30 h,18.587,f,f
v19275,r46698,Siscon -Saiminjutsushi Onii-chan to Namaiki na Imouto-,18,Unknown,6.167,f,f
v19283,r45898,Gyakuten Yoshiwara ~Ougiya Hen~,0,10-30 h,11.958,f,f
v19286,r45904,Tonari no Seki no Gyaru Bitch ~Boku wa Kanojo no Sexfriend!?~,18,Unknown,4.333,f,t
v19287,r45905,Malus Code,0,2-10 h,10.204,f,f
v19289,r46840,Shoujo Minority -Nagusame no Ai-,18,10-30 h,6.778,f,t
v19290,r46901,Kanojo o Netotta Yarichin Otoko o Mesuochi Saseru Made,18,2-10 h,4.933,f,t
v19293,r47024,Aristear Remain,18,10-30 h,25.000,f,f
v19294,r47249,AstralAir no Shiroki Towa Finale -Shiroki Hoshi no Yume-,18,10-30 h,14.117,f,f
v19298,r45954,Yunohana Spring! Cherishing Time,15,Unknown,13.000,f,f
v19302,r47745,Gakkou no Seiiki,18,2-10 h,4.175,f,f
v19307,r46627,Tsumi Koi x 2/3,0,2-10 h,8.817,f,f
v19316,r46018,Zecchou Gakuen / Kyouiku Kikan,18,2-10 h,3.500,f,t
v19319,r45993,Iro Yoridori,18,10-30 h,10.283,f,t
v19321,r45995,Pakorare,18,2-10 h,1.967,f,f
v19323,r45999,Seihendain -Mesu ka Danshi no Owari Naki Yuetsu-,18,Unknown,0.917,f,t
v19326,r46006,Enkou JK to Sapo Oji-san ~Love Pako Houkago Bukatsudou~,18,2-10 h,3.667,f,t
v19327,r46009,Erinyes,0,Unknown,31.000,f,f
v19339,r46027,Reco Love Gold Beach,17,10-30 h,53.967,f,f
v19345,r46038,Honoo no Haramase Oppai ★ Ero Appli Gakuen,18,10-30 h,9.500,t,t
v19346,r46468,Moraliste ~Seikatsu Shidou Fusae no Houkago~,18,2-10 h,10.000,f,t
v19347,r48184,Kanojo * Step,0,10-30 h,18.096,f,f
v19348,r46050,Josou Gyaru Bitch Gakuen ~Love Love Harem Nandemoari~,18,Unknown,3.367,f,t
v19349,r46054,Hakoniwa Logic ~Koko to Icha Love! SM Seikatsu~,18,2-10 h,2.417,f,f
v19355,r46082,"Kashidashi Tsuma, Marina no ""Netorase"" Houkoku Gaiden 2 -OL Marina no Doutei Choukyou-",18,2-10 h,2.783,f,t
v19365,r46750,Teakamamire no Tenshi,18,2-10 h,3.842,t,t
v19366,r46096,"Furue, Yurayura to",18,Unknown,24.000,f,f
v19368,r46103,UNRED NIGHT,18,2-10 h,10.200,f,f
v19372,r49664,Haruru Minamo ni!,18,10-30 h,29.745,f,f
v19373,r46117,Ever17,15,30-50 h,36.922,f,f
v19379,r46130,Tawhid,0,2-10 h,6.017,f,f
v19385,r51779,Neko Para Vol.3 Neko-tachi no Aromatize,0,2-10 h,7.572,f,f
v19387,r94344,Eijin-sou,18,10-30 h,16.363,f,t
v19391,r107514,Ero Zemi ~Ecchi ni Yaru-ki ni ABC~,18,10-30 h,25.000,t,t
v19397,r49549,Steam Prison,0,30-50 h,46.799,f,f
v19399,r47420,Josou Gakuen,18,Unknown,10.563,f,t
v19427,r46495,Tsundere Idol wa Boku Dake no M Pet ~Ippai Shitsukete Goshujin-sama no Love Seishi de Haramitaino♪~,18,2-10 h,4.353,f,t
v19431,r46341,Haru e to Tsuzuku Oka,0,2-10 h,6.733,f,f
v19441,r95013,Plastic Memories,15,10-30 h,18.548,t,f
v19444,r48700,Suki to Suki to de Sankaku Ren'ai,18,10-30 h,29.639,f,f
v19446,r49321,"Goshujin-sama, Maid Fuku o Nugasanaide.",18,10-30 h,14.000,f,t
v19447,r53254,Anal * Teacher ~Kando Ryoukou!? Gyaku Lesson~,18,2-10 h,1.017,f,t
v19451,r46925,Izonshou no Ane,18,2-10 h,3.800,f,f
v19453,r50834,Koinosu ☆ Ichacolize,0,30-50 h,30.000,f,t
v19455,r46412,Omega Vampire,18,10-30 h,44.250,f,f
v19459,r46421,Niku Dorei Keiyakusho ~Joi Dorei Choukyou~,18,Unknown,2.833,f,t
v19463,r79886,"Kabe no Mukou no Tsuma no Koe 2 ~Tonari de Hageshiku Koshi o Furu Asedaku no Tsuma wa, Zecchou no Hate ni Hakudakujiru o Sosogare Midara na Ikigao o Joushi ni Miseru~",18,10-30 h,10.000,f,t
v19465,r46891,"Karizuma - Kon'ya, Aniyome to Nemasu -",18,10-30 h,20.000,f,t
v19470,r46447,Mikoto Nikki,12,0-2 h,0.699,f,f
v19485,r39325,Hoshi no Yakusoku,0,Unknown,20.000,f,f
v19487,r46478,Natsuyasumi no Loli Bitch ~Oyaji Chi○po Ichiban Shibori~,18,Unknown,2.833,f,f
v19492,r48339,Anata Nikki ~Euforia~,17,10-30 h,15.592,f,f
v19493,r46525,Kenka ga Tsuyokute Cool de Tsuyoki no Furyou Kanojo ga Yowai Boku o Kabatte Kegasaremasu,18,2-10 h,5.000,f,t
v19494,r129681,Kyonyuu Fantasy Gaiden 2 After -Osutashia no Yabou-,18,10-30 h,14.533,f,t
v19495,r47097,Koakuma Hatsuiku Chu~!,18,10-30 h,17.750,f,t
v19499,r46497,Hitozuma Keiji wa Moto Mahou Shoujo ~2-juu Spy no Ore ga Sennou Saimin o Kurikaeshi Netori Otosu~,18,2-10 h,5.000,f,f
v19500,r46498,Creature to Koi Shiyo!! for Otome,0,Unknown,3.117,f,f
v19513,r46888,Inochi no Spare,18,10-30 h,13.504,f,f
v19535,r46587,Kanja S no Kyuusai,18,Unknown,14.589,f,t
v19541,r53253,Youhime Eicchi ~Ecchi de Junjou na Boku no Taimajutsu~,18,0-2 h,1.167,f,t
v19544,r46614,Saikyou no Haramase Onaho Kishi-dan ~Tsuyoi Mesu wa Kyokon ni Katenai! Ero Hidoi Koto o Shite mo Yorokobu Zettai Chuusei Ahe Harem o Kizuke!~,18,0-2 h,3.000,f,t
v19545,r46617,FLOWERS -Le volume sur hiver-,0,10-30 h,16.701,f,f
v19548,r46621,Musuko no Musuko wa Dare no Mono!? ~Musuko Soudatsu Haha Imouto Sensen~,18,2-10 h,2.967,f,t
v19554,r46631,Kyoto Colorful Days,0,2-10 h,4.927,f,f
v19560,r47338,Chibi Pire! ~Kyuuketsu Shimai to Ecchi de Bitch na Dousei Seikatsu~,18,2-10 h,9.596,f,t
v19577,r46717,Shiritsu Otoko no Ko Gakuen - Mou Oma○ko Nante Iranai,18,Unknown,0.458,f,t
v19579,r47595,Dungeons & Daimeiwaku -Great Edges in the Abyss-,18,10-30 h,20.067,f,f
v19581,r46726,Kokuritsu Otoko no Ko Bokujou ~Otoko no Ko-tachi no Seieki wa Mitsu no Aji,18,Unknown,2.300,f,t
v19583,r48784,Shura no Chikandou,18,10-30 h,18.000,f,t
v19587,r48135,Re: LieF ~Shin'ainaru Anata e~,18,10-30 h,27.253,f,f
v19592,r49889,Hataraku Otaku no Ren'ai Jijou,18,10-30 h,13.450,f,f
v19595,r48936,Hoshi Koi * Twinkle,18,10-30 h,18.656,f,f
v19600,r46771,"Ane Ane Double Saimin ~Saimin Souchi de Kyonyuu Anedomo ni Kyousei Nakadashi, Kichiku Netori de Haramasete yaru!~",18,2-10 h,7.000,f,t
v19603,r46786,Onsen no Otokoyu de Otoko o Asaru Loli Bitch,18,0-2 h,1.000,f,t
v19604,r46799,Aki Uso -The Only Neat Thing To Do-,18,2-10 h,7.246,f,f
v19605,r46795,Bracon! Nazusa Onee-chan no Seikatsu Hogo,18,0-2 h,2.800,f,t
v19608,r46798,Youma Shoukan e Youkoso♥,18,2-10 h,2.294,t,t
v19609,r49213,Amenity's Life,18,10-30 h,22.739,f,f
v19611,r46806,Rewrite: Oka-ken Katsudou Kiroku Gaiden,0,0-2 h,1.092,f,f
v19612,r49700,Mama-Haha,18,10-30 h,16.267,f,t
v19620,r46854,Soku Iki Bishonure Athlete! ~Shiofuki Zecchou Suru Athlete Heroine-tachi~,18,30-50 h,31.650,f,t
v19624,r47289,"Cosplay Musume M Choukyou ~Otsukiai Shite Kureru Nara, Nandemo Shimasu...~",18,2-10 h,1.500,f,t
v19631,r46883,Koukaku Shimai ~Gifu ni Tettei Kaihatsusareru Tsureko Anal~,18,2-10 h,8.967,f,t
v19632,r46884,Chou Kagaku Dasshutsu Gear Detective,12,2-10 h,9.778,f,f
v19634,r47423,Baka Dakedo Chinchin Shaburu no Dake wa Jouzu na Chii-chan ♥,18,2-10 h,7.581,t,t
v19642,r126589,Iromonogatari Vol. 1 Hi○gi Hen,18,0-2 h,0.917,t,t
v19644,r50136,Trinoline,18,10-30 h,21.523,f,t
v19646,r46955,Onee-chan Hunters! Boku-tachi o Koufun Saseru Onee-chan ga Waruinda! Tokonatsu Beach Hen,18,2-10 h,0.750,f,f
v19650,r46963,Kaei no Ito,18,2-10 h,8.950,f,f
v19654,r53906,Seven Days: Anata to Sugosu Nanokakan,0,10-30 h,19.455,f,f
v19655,r46971,CyberRebeat -The Fifth Domain of Warfare-,0,10-30 h,12.553,f,f
v19658,r48331,Karenai Sekai to Owaru Hana,0,10-30 h,11.720,f,f
v19659,r47784,Hoshizora Tea Party,0,10-30 h,28.833,f,f
v19661,r46986,Tsumamigui 3 Spin-off,18,2-10 h,2.500,f,t
v19662,r49706,JD Onsen. Eroero Dynamite Joshi Daisei to no Onsen Seikatsu.,18,10-30 h,15.000,f,t
v19670,r47006,Omatase! Pai Pai Pie! Christmas Special,18,Unknown,2.000,f,f
v19681,r47042,Kane no Tame ni Kane wa Naru,0,2-10 h,8.927,f,f
v19683,r47047,Lip Service ~Classmate no JK wa Pinsaro Jou~,18,Unknown,4.667,f,t
v19684,r48586,Shinsou Noise ~Jushin Tantei no Jikenbo~,0,30-50 h,28.856,f,f
v19686,r47052,Yomegami: My Sweet Goddess!,18,10-30 h,12.892,f,f
v19687,r49309,Mesu Ochi! Miwaku no Hitozuma Life ~Toshiuezuma-tachi to no Icha Love Shirudaku Seikatsu~,18,10-30 h,19.700,f,t
v19692,r70658,Kyonyuu Kaichou Tai Shokushu Banchou,18,0-2 h,5.083,f,t
v19693,r47061,Nishizono Mio Misshitsu Satsujin Jiken?,0,0-2 h,1.389,t,f
v19695,r47063,Orc no Yabou ~Shiikusareru Onna Yuusha-tachi~,18,2-10 h,2.783,f,t
v19712,r49665,Kanojo to Ore no Lovely Day,18,10-30 h,17.875,f,f
v19713,r49679,Natsuiro Koi Uta,18,10-30 h,19.506,f,f
v19714,r53432,Iyashi no Megami no Marmot,18,10-30 h,20.775,f,t
v19716,r47199,Shiro to Kuro no Alice,15,30-50 h,34.750,f,f
v19721,r50115,Love Love Sisters ~Hanayome & Shimai-tachi to no Doki Doki Harem Seikatsu~,18,10-30 h,20.000,f,t
v19725,r47139,VenusBlood -RAGNAROK-,18,50+ h,80.167,f,f
v19728,r47148,Stopping!! 12 Fantasy Hen,18,0-2 h,0.367,f,t
v19735,r49326,Swapping Party,18,2-10 h,6.967,f,t
v19737,r48588,Hatsukoi Sankaime,18,10-30 h,35.344,f,f
v19740,r47167,JK Bitch Sannin Musume! Tokunou Hame Pako Diary 2,18,2-10 h,3.983,f,t
v19743,r47171,Side Kicks!,15,10-30 h,25.725,f,f
v19744,r47189,Ecchi na Menu Hajimemashita! ~Yariman JK no FamiRes Gohoushi Arbeit~,18,0-2 h,4.000,f,t
v19756,r53273,Hakuouki Yuugiroku Ni - Matsuribayashi to Taishi-tachi,12,2-10 h,13.000,f,f
v19758,r47276,Minna de Yarou! Sex Volunteer,18,Unknown,0.750,f,f
v19762,r47904,Boku no Ai Suru Chou Kyonyuu Kanojo ga Kyokon Otoko ni Netorareta,18,2-10 h,2.417,f,t
v19763,r47319,Natsu Ecchi ~Mei to Inaka no Natsuyasumi~,18,0-2 h,3.500,f,t
v19764,r47894,"Josou Shite Onnayu ni Sennyuu Shiyou to Shitara, Machigaete Haitta Otokoyu ga Hattenba Datta Ken",18,Unknown,0.667,f,t
v19765,r47322,Mesu Inu Haramase Oyakodon ~Oba to Itoko o Aherase Meromero na Yari Makuri Pet Shiiku ♪~,18,0-2 h,3.000,f,t
v19766,r48017,"Imouto Saimin ~Namaiki Imouto o Saiminjutsu de Iinari ni! ...Shita Tsumori ga, Ore no Hou ga Yarare Makutteru Ken ni Tsuite~",18,2-10 h,2.250,f,t
