vndb_id,vn_name,release_year,release_month,rating_bayesian,vn_vote_count
v1521,Puni Puni☆Handmaid (ぷにぷに☆はんどメイド),2004,7,698,6
v1522,Puchipuchi Gohoushi (ぷちぷち・ご奉仕),2005,7,,1
v15226,PENDULUM,2015,5,679,33
v15231,Gyakuten Yoshiwara (逆転 吉原),2014,4,573,211
v15246,"Seikatsu! ~Minna Daisuki! Kiwamete, Ero Lab!~ (セイカツ！ ～みんな大好き！ 極めて、えろラボ！～)",2014,8,635,19
v15253,Nekketsu Inou Bukatsu-tan Trigger Kiss (熱血異能部活譚 Trigger Kiss),2014,10,750,45
v1527,Maid★Hajimemashita ~Goshujin-sama no Osewa Itashimasu~ (メイド★はじめました ~ご主人様のお世話いたします~),2007,12,639,31
v15277,Sono Hanabira ni Kuchizuke o: Anata ni Chikau Ai (その花びらにくちづけを　あなたに誓う愛),2014,5,725,93
v1528,"Love Me Tender -Koyoi, Bar Alba de- (ラブミーテンダー ~今宵、Barアルバで~)",2008,10,608,21
v15281,Unmei Senjou no Phi (運命線上のφ),2014,8,752,84
v15282,Passage! ~Passage of Life~ (パサージュ！～passage of life～),2014,8,688,62
v15283,Tengoku Hime ~Shinsei Tairan Soukai no Hasha-tachi~ (天極姫 ～新世大乱・双界の覇者達～),2014,8,702,18
v15284,Koiharu Adolescence (恋春アドレセンス),2014,9,714,59
v15287,Oyako Ai ~Ikenai Kozukuri 2~ (父娘愛 ～いけない子作り2～),2014,7,657,88
v15288,Unionism Quartet (ユニオリズム・カルテット),2014,12,765,168
v15293,Tsuki ni Yorisou Otome no Sahou 2 (月に寄りそう乙女の作法2),2014,11,770,261
v15299,Saimin Paranoia (催眠パラノイア),2014,7,644,35
v1531,Amakara Twins ~Futanee to Issho~ (あまからツインズ～双姉といっしょ～),2006,9,700,25
v15316,Tokyo Yuuyuu (東京幽遊),2001,4,,2
v1532,Futari no Erika ~Osananajimi to Imakano to~ (ふたりのえりか～幼なじみと今彼女と～),2008,4,,3
v15344,"Onii-chan, Migite no Shiyou o Kinshi Shimasu! (お兄ちゃん、右手の使用を禁止します！)",2014,8,715,130
v15356,Koi no Sweet Tart wa Ikaga? (恋のスイートタルトはいかが?),1999,7,,0
v15361,Bakumatsu Rock (幕末Rock),2014,2,725,26
v15368,Bunny Paradise Bani Para ~Koibito Zen'in Bunny-ka Keikaku~ (Bunny Paradise ばにぱら ～恋人全員バニー化計画～),2014,11,714,55
v15369,Starlight ☆ Idol -Colorful Top Stage!- (すたーらいと☆アイドル -COLORFUL TOP STAGE!-),2014,9,696,18
v1538,Kon'ya no Okazu wa Range de Marine (今夜のオカズはレンジdeまりね),2006,8,,4
v15386,Bitch Seito Kaichou no Ikenai Oshigoto (ビッチ生徒会長のいけないお仕事),2014,7,609,20
v15393,Koi Suru Kanojo no Bukiyou na Butai (恋する彼女の不器用な舞台),2014,10,728,196
v15395,FLOWERS -Le volume sur été-,2015,4,835,788
v154,Seiai Gakuen Fechika (性愛学園ふぇち科),2005,2,617,823
v15408,Hyakugojuunenme no Mahoutsukai (百五十年目の魔法使い),2015,4,661,22
v1541,Furifure (フリフレ),2009,4,601,796
v1542,narcissu 3rd -Die Dritte Welt-,2009,4,690,226
v15423,Boku wa Bishoujo Nanka ja Arimasen! (僕は美少女なんかじゃありません！),2014,11,595,9
v15426,Ame Koi (雨恋),2014,8,674,124
v1543,Shinseiki Evangelion: Ayanami Ikusei Keikaku (新世紀エヴァンゲリオン 綾波育成計画),2001,5,681,113
v15437,Kanae to Meguri to no Sonogo ga Icha Love Sugite Yabai. (叶とメグリとのその後がイチャらぶすぎてヤバい。),2014,8,724,86
v15438,1/7 no Mahoutsukai (1/7の魔法使い),2014,10,668,45
v15444,Tensei Kunitori Sex Gassen!! (天精国取りセックス合戦！！),2014,9,732,56
v15448,DIABOLIK LOVERS VANDEAD CARNIVAL,2014,12,709,41
v1545,Hana to Otome ni Shukufuku o (花と乙女に祝福を),2009,3,704,178
v15453,Hotaru Yuki (ほたるゆき),2009,11,,2
v1546,Lien ~Owaranai Kimi no Uta~ (Lien ～終わらない君の唄～),2000,1,,4
v1547,"77 (Sevens) ~And, two stars meet again~ (77（セブンズ） ～And, two stars meet again～)",2009,5,721,108
v15473,Nanairo Reincarnation (なないろリンカネーション),2014,8,772,1715
v15482,Isekai Lovers! ~Kyonyuu no Yuusha-tachi wa Choro-in~ (イセカイ・ラヴァーズ！ ～巨乳の勇者達はちょろいん～),2014,9,676,24
v15483,In'youchuu Kyou ~Ryoushoku Byoutou Taimaroku~ (淫妖蟲 凶 ～凌蝕病棟退魔録～),2014,9,703,35
v15485,Zannen na Ore-tachi no Seishun Jijou. (残念な俺達の青春事情。),2014,10,753,85
v15492,Demon Busters ~Ecchi na Ecchi na Demon Taiji~ (デーモンバスターズ ～えっちなえっちなデーモン退治～),2014,9,726,103
v15493,ChuSinGura 46+1 Bushi no Kodou (ChuSingura 46+1 武士の鼓動),2014,10,810,167
v15495,DYNAMIC CHORD feat.[rēve parfait],2014,12,710,72
v15498,Hani Tsuma (はにつま),2014,10,768,67
v155,Kazoku Keikaku (家族計画),2001,11,736,1518
v15505,Girl Doll Toy 2 ~Shisha~ (Girl Doll Toy 2 ～使者～),1999,7,,0
v1551,Signal Heart,2009,9,730,82
v15513,Yanda Watashi ni Okusuri Choudai ♪ (ヤンだ私に精液ちょうだい♪),2014,8,669,24
v1552,Mashiro-iro Symphony (ましろ色シンフォニー),2009,8,771,539
v15523,Higurashi no Naku Koro ni Hou (ひぐらしのなく頃に奉),2014,8,753,315
v1553,Ebenbourg no Kaze (エーベンブルグの風),2002,7,686,7
v15538,Neko Para Vol.1 Soleil Kaiten Shimashita! (ネコぱら Vol.1 ソレイユ開店しました！),2014,11,676,6504
v1556,Moonlight ~Omoide no Hajimari~ (MoonLight ～おもいでのはじまり～),2000,2,,2
v15563,Orfleurs,2014,12,682,55
v1557,Guisard ~Bokura wa Omoi o Mi ni Matou~ (GUISARD～僕らは想いを身に纏う～),2003,4,,4
v15578,Suiso ~1/2 no Kiseki~ (水素～1/2の奇蹟～),2001,3,,0
v1558,Guisard Shuffle ~Bokura wa Omoi o Tokihanatsu~ (GUISARD・SHUFFLE～僕らは想いを解き放つ～),2003,12,,4
v15584,"Kanojo to Ore to, Koisuru Resort ~Kanojo to Ore to Koibito to. & Koisuru Natsu no Last Resort W Fan Disc~ (彼女と俺と、恋するリゾート ～彼女と俺と恋人と。＆恋する夏のラストリゾートWファンディスク～)",2014,9,747,89
v156,PRINCESS WALTZ,2006,3,703,2138
v15608,Girl Get You!! (ぎゃるゲッチュウ！！),1999,8,,0
v1561,Miracle No-ton (みらくるのーとん),2006,12,684,53
v1562,Miracle No-ton Tadaima Zouryou Chuu!! (みらくるのーとん 只今増量中!!),2007,9,748,34
v15637,Soreyori no Prologue (ソレヨリノ前奏詩),2014,12,760,169
v15639,Ane Yome Quartet (あねよめカルテット),2014,9,750,176
v1564,Luckydog1 (ラッキードッグ１),2009,6,821,199
v15640,Prism Princess ~Futari no Himekishi to Kokan no Monshou~ (プリズム・プリンセス ～ふたりの姫騎士と股間の紋章～),2014,12,681,23
v15641,VenusBlood -HYPNO-,2014,9,795,285
v15647,Teito Hiten Daisakusen (帝都飛天大作戦),2014,11,695,18
v1565,Hoshiiro no Okurimono (星色のおくりもの),2007,11,695,13
v15652,Busou Shoujotai Blade☆Briders (武想少女隊ぶれいど☆ブライダーズ),2014,10,680,66
v15653,Otome ga Kanaderu Koi no Aria (乙女が奏でる恋のアリア),2014,10,680,143
v15655,Magical Kanan 2 ~Hiiro no Bergamot~ (まじかるカナン2 ～緋色のベルガモット～),2015,1,650,8
v15658,Sumire (すみれ),2014,12,710,63
v1566,Monochrome,2004,8,688,12
v15679,Amakano (アマカノ),2014,12,798,317
v1568,Moon Childe,2005,12,617,5
v15682,Milkyway 2.5,2004,6,,0
v1569,Pastel (ぱすてる),2007,11,686,7
v15697,Tsukiyo no Mura (憑夜ノ村),2014,11,630,78
v15698,Tsukumo Onna Aoe (付喪女・あおゑ),2014,10,667,38
v15699,Rasen Sokou no Dystopia -The Infinite Set of Alternative Version- (螺旋遡行のディストピア -The infinite set of alternative version-),2014,10,672,100
v15707,Cosple☆Tea Party (こすぷれ☆ティーパーティー),2004,6,,0
v15708,"Sen no Hatou, Tsukisome no Kouki (千の刃濤、桃花染の皇姫)",2016,5,783,390
v15712,Hime Hitoyo (姫一夜),2005,8,,0
v15713,Dawn * Slave ~Kisezu Toriko to Sareta Hime no Tokoro to Kokoro to Yoridokoro~ (DAWN＊SLAVE ～期せず擒とされた姫の處と心と拠～),1998,5,,0
v15714,Dawn * Slave 2 ~Aka no Setsuna Shiro no Toki~ (DAWN＊SLAVE2 ～紅の刹那・純白の刻～),1999,8,,0
v15715,Saimin Z (サイミンZ),2014,10,700,45
v15727,Hanahime * Absolute! (ハナヒメ＊アブソリュート！),2015,7,704,66
v15730,Hen Koi ≒ Kuro Rekishi (変恋≒黒歴史),2014,10,683,33
v15731,Kamitsure ~7 no Nijou Fushigi~ (カミツレ ～7の二乗不思議～),2015,2,715,50
v15744,Akiyume Kukuru (あきゆめくくる),2016,11,741,126
v15745,Magical ☆ Dears (マジカル☆ディアーズ),2015,10,686,18
v15746,Recollection,2014,8,,1
v15748,Teriru no Christmas BOX (てりるのクリスマスBOX),2002,12,,1
v1575,Shinseiki Ijitte Princess ~Mou! Mata Sonna Koto Made~ (新世紀いじってプリンセス～もう！またそんなことまで～),2007,9,,4
v1576,Shinseiki Ijitte Princess Next ~Namaiki Hime Bea Toujou!~ (新世紀いじってプリンセスNEXT～鬼（なまいき）姫ビィ登場！～),2008,4,,4
v1577,Shinseiki Ijitte Princess Next 2 ~Kunoichi Hime Kasumi Sanjou!~ (新世紀いじってプリンセスNEXT2～くノ一姫カスミ参上！～),2008,8,661,6
v15771,Kokuchou no Psychedelica (黒蝶のサイケデリカ),2015,1,771,608
v15772,I DOLL U,2015,7,590,18
v15773,Hyakka Yakou (百華夜光),2015,2,637,5
v1578,Shinseiki Ijitte Princess Next 3 ~Mazoku Hime Labis Kourin!~ (新世紀いじってプリンセスNEXT3～魔族姫ラビス降臨！～),2008,12,,4
v1579,Shinseiki Ijitte Princess Next 4 ~Super Maid Marie Suisan!?~ (新世紀いじってプリンセスNEXT4～超（スーパー）メイドマリー推参!?～),2009,4,666,5
v15797,Boku no Hitori Sensou (ぼくの一人戦争),2014,12,621,96
v1580,Ijitte Princess ~Mou! Mata Konna Tokoro de~ (いじってプリンセス～もう！またこんなところで～),2004,7,,3
v1581,Ijitte Princess After (いじってプリンセス after),2006,4,,3
v15816,Kuroyuki Hime ~Snow Magic~ (黒雪姫～スノウ・マジック～),2014,12,688,5
v1582,Motto Ijitte Princess ~Mou! Mata Konna Tokoro de 2~ (もっといじってプリンセス～もう！またこんなところで2～),2005,5,710,8
v15820,Yanhomo Ani ni Aisare Sugite Tomodachi ga Dekinai! (ヤンホモ兄に愛されすぎて友達ができない！),2014,7,637,8
v15822,Gakuen Butou no Folklore (学園舞闘のフォークロア),2014,11,645,25
v15824,Sex 'n♪ Panzer (セックス あ～ん♪ パンツァー),2014,9,618,8
v1584,Ijitte Princess Gaiden Charlotte Junan (いじってプリンセス外伝 シャルロット受難),2006,3,,2
v15845,Ouma no Shoku ~Sei ni Tsukaeshi Yami no Guuzou~ (逢魔ノ喰 ～聖に仕えし闇の偶像～),2014,12,644,22
v15863,Kurokami Shoujotai Exte! (黒髪少女隊えくすて！),2007,2,,0
v15869,Haru Kiss (ハルキス),2014,12,713,161
v15870,Kimi no Tonari de Koishiteru! (キミのとなりで恋してる！),2014,10,710,199
v15871,Kami no Ue no Mahoutsukai (紙の上の魔法使い),2014,10,811,384
v15874,Ero Manga! H mo Manga mo Step-up ♪ (えろまんが！Hもマンガもステップアップ♪),2014,11,727,185
v15879,Cocoro@Function! NEO (ココロ＠ファンクション！ NEO（Network Enhanced Operation）),2014,10,721,96
v15883,Kono Yo de Mottomo Zankoku na Kiss (この世で最も残酷なキス),2010,2,650,8
v15884,Kachiku Oji-san ~Oji-san o Kau Koto ni Shita~ (家畜おじさん ～おじさんを飼うことにした～),2012,1,618,6
v15891,XBLAZE LOST:MEMORIES,2015,4,604,87
v15892,Hello Lady! -New Division- (ハロー・レディ！ -New Division-),2014,12,736,540
v15893,Otome no Higeki wa Zankoku na Kiss (乙女の悲劇は残酷なキス),2010,7,671,5
v1590,Four-leaf,2007,7,573,115
v15909,Low Rise!!! (ろーらいず!!!),2015,1,674,42
v15910,Meiji Tokyo Renka Twilight Kiss (明治東亰恋伽 トワヰライト・キス),2015,4,744,12
v1592,Erica,2006,12,,0
v15940,Shizuku no Oto (しずくのおと),2014,4,639,631
v15944,Sacrament no Juunikyuu: Midareru Kohitsuji to Tenazuku Ookami (サクラメントの十二宮 乱れる仔ひつじと手懐く狼),2014,8,591,141
v15950,Princess Collection ~Utsukushiki Kyonyuu Hime to Jinrui Saikyou no Otoko~ (七姫コレクション Princess Collection ～美しき巨乳姫と人類最強の男～),2014,11,729,51
v1599,As you like ~Hoshi Furu Yoru ni Romance o~ (As you like～星降る夜にロマンスを～),2005,7,637,5
v16,Yunohana (ゆのはな),2005,2,698,43
v16032,Taishou x Alice (大正×対称アリス),2015,2,830,510
v16044,Sanoba Witch (サノバウィッチ),2015,1,785,4287
v16057,Soukoku no Kusabi Hiiro no Kakera 3 Asu e no Tobira (蒼黒の楔 緋色の欠片3 明日への扉),2012,5,654,5
v1606,Chichi Fetish 2 Tsundere I-Cup Race Queen Risa ~Paizuri Hen~ (乳フェチ2 ツンデレIcup レースクイーン理沙～パイズリ編～),2009,3,648,8
v16060,Harukanaru Toki no Naka de 6 (遙かなる時空の中で6),2015,3,779,27
v16066,Anekouji Naoko to Gin'iro no Shinigami (姉小路直子と銀色の死神),2015,1,715,158
v16069,Natsu no Iro no Nostalgia (夏の色のノスタルジア),2014,12,731,168
v16070,Hanasaki Work Spring! (花咲ワークスプリング！),2015,2,788,454
v16092,Koinaka Lovers (こいなかlovers),2015,8,670,43
v16098,Koutarichou Jin'youtan (神足町人妖譚),2015,3,,1
v16099,Kurogane Kaikitan -Sen'ya Ichiya- (クロガネ回姫譚－閃夜一夜－),2015,1,741,45
v161,Akane Maniax ~Nagareboshi Densetsu Gouda~ (アカネマニアックス～流れ星伝説剛田～),2002,5,675,35
v16103,Kujiragami no Tearstilla (鯨神のティアスティラ),2014,12,751,112
v16104,Mesu Kyoushi 4 ~Kegasareta Kyoudan~ (牝教師4 ～穢された教壇～),2014,12,800,225
v16107,Valet ☆ Style -Loyalty of Valet- (ばれっと☆すたいる -Loyalty of valet-),2015,8,696,13
v1611,Futari de Hitotsu no Koigokoro (ふたりでひとつの恋心),2006,1,645,9
v16128,KLAP!! ~Kind Love And Punish~,2015,7,724,46
v1613,Messiah Paranoia Paradox (メサイア～パラノイア・パラドックス),2008,8,719,33
v16130,Sengo Muramasa -Tsurugi no Gaika- (戦御村正 -剣の凱歌-),2016,1,626,26
v16131,Soushuu Senshinkan Gakuen: Bansenjin (相州戦神館學園 万仙陣),2015,1,819,142
v16134,Silverio Vendetta (シルヴァリオ ヴェンデッタ),2014,12,798,150
v16139,Monochrome Factor: Cross Road (モノクローム・ファクター cross road),2008,11,,0
v1614,Daylight -Asa ni Hikari no Kan o- (Daylight - 朝に光の冠を),2008,3,693,18
v16140,Nade Pro!! ~Kisama mo Seiyuu Yattemiro! (ナデプロ!! ～キサマも声優やってみろ！),2009,10,,1
v16144,Yume no Ukihashi ~Shinshaku Genji Monogatari~ Wakamurasaki Yuugao Suetsumuhana Hen (夢の浮橋～新釈源氏物語～ 若紫・夕顔・末摘花編),2009,9,,2
v16146,Ururun Quest Koiyuuki (うるるんクエスト 恋遊記),2005,7,,0
v16148,Meshimase Rouman Sabou (召しませ浪漫茶房),2004,10,,0
v1615,Ano Machi no Koi no Uta (あの街の恋の詩),2006,3,,2
v16150,Kanojo no Seiiki (彼女のセイイキ),2014,12,645,469
v16152,"Kashimashi ~Girl Meets Girl~ ""Hajimete no Natsu Monogatari."" (かしまし ～ガール・ミーツ・ガール～ 「初めての夏物語。」)",2006,3,,2
v16166,Pure x Connect (ピュア×コネクト),2015,4,793,350
v1617,"Sora o Tobu, 7tsu Me no Mahou. (空を飛ぶ、7つ目の魔法。)",2009,10,704,12
v1618,Hajimete no Otetsudai (はじめてのおてつだい),2005,10,620,10
v1619,Hajimete no Oisha-san (はじめてのおいしゃさん),2002,4,645,15
v16190,Taimanin Yukikaze 2 (対魔忍ユキカゼ2),2015,5,725,440
v16193,Hana no No ni Saku Utakata no (花の野に咲くうたかたの),2015,2,776,184
v16194,Araburu Oppai-san (あらぶるおっぱいさん),2014,12,613,14
v162,ANGEL TYPE,2005,3,672,15
v1620,Nanami to Konomi no Oshiete ABC (ななみとこのみのおしえてA・B・C),2003,12,702,14
v16201,Ama Koi Syrups ~Hajirau Koigokoro de Shitaku Naru Amagami-sama no Koi Matsuri~ (あま恋シロップス ～恥じらう恋心でシたくなる甘神様の恋祭り～),2015,1,715,72
v16208,Chrono Clock (クロノクロック),2015,1,735,2897
v16212,Tokeijikake no Ley Line -Asagiri ni Chiru Hana- (時計仕掛けのレイライン －朝霧に散る花－),2015,1,817,702
v16215,Sakura Synchronicity (さくらシンクロニシティ),2015,1,636,25
v16218,Re;Lord Dai Ni Shou ~Cologne no Majo to Kuroneko~ (Re;Lord 第二章 ～ケルンの魔女と黒猫～),2015,4,740,133
v16220,Ichibun no Ni Koigokoro (1分の2恋ゴコロ),2016,7,689,15
v16224,Kaitou Tenshi Twin Angel ~Maboroshi no Shoujo~ (快盗天使ツインエンジェル　～幻の少女～),2009,1,,4
v16225,Chizome no Hana (血染めの花),2014,2,666,15
v16238,Kaitou Tenshi Twin Angel ~Toki to Sekai no Meikyuu~ (快盗天使ツインエンジェル〜時とセカイの迷宮〜),2011,8,,2
v16243,Honoo no Haramase Motto! Hatsuiku! Shintai Sokutei 2 (炎の孕ませもっと！発育っ！身体測定2),2015,2,766,122
v16244,PriministAr Mini Fandisc Enamori Senri & Koma Kayano Ver. (PriministAr -プライミニスター- MiniFanDisc 枝那森千里＆駒萱野Ver.),2015,11,729,37
v1625,Momichupa Teacher! ~Kyonyuu Shimai to Sankaku Kankei~ (もみちゅぱティーチャー！～巨乳姉妹と三角関係～),2009,2,678,19
v16256,HOLY BREAKER! -THE WITCH BETRAYED BLUE MOON WICCA.-,2014,12,628,32
v16261,D.C. II ~Da Capo II~ Dearest Marriage (D.C.II Dearest Marriage ～ダ・カーポII～ ディアレストマリッジ),2015,4,806,65
v16262,Sono Hanabira ni Kuchizuke o: New Gen! (その花びらにくちづけを　にゅーじぇね！),2015,5,713,283
v16263,Sono Hanabira ni Kuchizuke o: Deatta Koro no Omoide ni (その花びらにくちづけを　出会った頃の思い出に),2015,3,653,506
v16264,"Itsuka, Kasanariau Ashita e (いつか、重なりあう未来へ)",1999,8,,1
v1627,Ore no Miko-sama ~Ore Miko~ (オレの巫女さま～オレ巫女),2005,10,,1
v16275,Tensei Hakkenshi Fuumaroku (転生八犬士封魔録),2006,6,,0
v1629,Hiiro no Kakera (緋色の欠片),2006,7,731,57
v16337,Sorcery Jokers (ソーサリージョーカーズ),2015,6,745,860
v16338,Shirogane x Spirits! (シロガネ×スピリッツ！),2015,2,735,139
v16339,Puramai Wars (プラマイウォーズ),2015,3,734,202
v1634,Zettai Shiawase Sengen! (絶対幸せ宣言っ！),2007,9,676,5
v16340,PRETTY×CATION2,2015,3,751,207
v16341,Kami no Rhapsody (神のラプソディ),2015,2,720,636
v16342,11gatsu no Arcadia (11月のアルカディア),2014,12,738,135
v16343,Panical Confusion (パニカル・コンフュージョン),2015,2,741,66
v1635,Dear My Sun!! ~Musuko★Ikusei★Capriccio~ (DEAR My SUN!!～ムスコ★育成★狂騒曲～),2007,9,739,12
v16352,Zettai Seifuku ☆ Gakuen Kessha Panyanyanda!! (ぜったい征服☆学園結社 パニャニャンダー！！),2015,2,669,47
v1636,Heliotrope -Sore wa Shi ni Itaru Kami no Ai- (ヘリオトロープ－それは死に至る神の愛－),2009,3,669,25
v1637,Sister Magic! (シスターまじっく！),2009,3,672,35
v16370,Tsumi naru Rasen no Ori -Whispers of Iscariot- (罪ナル螺旋ノ檻 -Whispers of Iscariot-),2016,5,636,36
v16397,Mirai Kanojo (ミライカノジョ),2015,2,702,86
v164,BITTERSWEET FOOLS,2001,8,720,20
