music_id,music_type,music_name,stat_correct,stat_played,stat_guessed,stat_averageguessms,avg_vote,music_vote_count
25297,BGM,はじまり,0,78,60,16422,,0
25314,BGM,lingering show,0,2,0,0,,0
25317,BGM,Maizuru School,0,1,0,0,,0
25328,BGM,Are you ready?,0,1,1,17136,,0
25337,BGM,虹の向こうのHorizon -remix version-,0,1,0,0,,0
25346,BGM,Introduction,0,11,11,17010,,0
25347,BGM,タイトル,2,7,3,10719,,0
25348,BGM,キャプテンバニラ,2,2,2,7548,,0
25349,BGM,キャプテンバニラ,4,8,7,7688,,0
25350,BGM,クスシ,4,5,5,7153,,0
25351,BGM,クスシ,1,4,2,15806,,0
25352,BGM,きゃんきゃん,2,7,5,16364,,0
25354,BGM,メイドさん,1,4,2,10174,,0
25357,BGM,やもりん,3,5,4,12490,,0
25360,BGM,サワー,2,9,6,15773,,0
25361,BGM,サワー,5,14,9,8554,,0
25362,BGM,セクシーナイト,1,2,1,11101,,0
25363,BGM,セクシーナイト,1,2,1,15980,,0
25365,BGM,山の幸,1,4,3,20462,,0
25367,BGM,コンテ,0,4,2,13243,,0
25368,BGM,カメ子,3,4,4,10110,,0
25369,BGM,カメ子,1,7,4,15782,,0
25370,BGM,ちょーちん,4,5,5,7129,,0
25371,BGM,ちょーちん,1,8,4,16866,,0
25372,BGM,フローズン,0,6,4,21598,,0
25373,BGM,フローズン,0,10,5,20359,,0
25374,BGM,ねこまたまた,7,15,11,10390,,0
25375,BGM,ねこまたまた,3,6,6,17467,,0
25380,BGM,海の幸,7,16,14,13773,,0
25381,BGM,海の幸,3,10,5,3699,,0
25383,BGM,へびさん,3,18,11,13205,,0
25384,BGM,まじしゃん,2,7,3,8658,,0
25385,BGM,まじしゃん,2,2,2,5754,,0
25389,BGM,サルファ,1,1,1,15725,,0
25390,BGM,とっこーちゃん,1,5,3,13124,,0
25392,BGM,はりまおー,1,7,4,12367,,0
25394,BGM,バルキリー,1,3,3,18116,,0
25395,BGM,バルキリー,3,16,10,17919,,0
25397,BGM,バトルノート,0,6,3,11860,,0
25398,BGM,雷太鼓,2,7,3,13787,,0
25399,BGM,雷太鼓,2,4,3,12512,,0
25400,BGM,神風,1,1,1,14280,,0
25401,BGM,髪長姫,1,2,1,3859,,0
25402,BGM,デス子,1,1,1,23205,,0
25403,BGM,はずれ女,1,1,1,19924,,0
25404,BGM,戦艦大和の日々,2,3,3,10857,,0
25406,BGM,プルーペット,5,10,8,13852,,0
25407,BGM,イカ男爵 (J.S.Bach パルティータ第二番より),1,1,1,12308,,0
25408,BGM,エリナ,0,3,2,10582,,0
25410,BGM,近くの森,5,19,11,10917,,0
25411,BGM,自由の女神像,3,6,6,9157,,0
25412,BGM,岩場の洞窟,3,8,3,2686,,0
25413,BGM,ピラミッド,1,6,5,8819,,0
25414,BGM,ME集,3,10,8,12371,,0
25416,BGM,海中,2,5,4,11373,,0
25418,BGM,万里の長城,4,8,6,8488,,0
25420,BGM,イカ御殿,1,9,5,23810,,0
25422,BGM,勝利！,0,6,5,13836,,0
25423,BGM,バトル2,1,7,5,17005,,0
25425,BGM,イカ男爵の涙,0,7,4,16864,,0
25427,BGM,エンディング・スタッフロール,3,9,6,12398,,0
25441,BGM,ドキドキプラトニック,0,1,0,0,,0
25456,BGM,SAKURA,0,1,0,0,,0
25458,BGM,Repeating Air,0,3,0,0,,0
25473,BGM,Slow Time,0,1,0,0,,0
25474,BGM,Life is Beautiful,0,3,0,0,,0
25508,BGM,Shining days,0,12,7,13238,,0
25509,BGM,午後のひととき,0,2,2,11951,,0
25515,BGM,微悪な笑み,0,7,6,19027,,0
25519,BGM,心,0,5,2,15334,,0
25524,BGM,烈風一閃,0,4,0,0,,0
25526,BGM,想いの雫,0,8,5,14659,,0
25527,BGM,夜の風,0,8,5,17580,,0
25529,BGM,旋風,0,2,0,0,,0
25573,BGM,Talk to guys,0,1,0,0,,0
25585,BGM,Dungeon - Crystal 1 -,0,1,0,0,,0
25601,BGM,Lovers,0,2,0,0,,0
25650,BGM,世界中の恋人達へ,0,1,0,0,,0
25651,BGM,特別な夜には…,0,1,0,0,,0
25656,BGM,ティータイム,0,1,0,0,,0
25658,BGM,おしゃべりとおしゃべりの交差点,0,1,0,0,,0
25664,BGM,くつろい,0,1,0,0,,0
25668,BGM,問いかけてみても,0,1,0,0,,0
25669,BGM,お目当てだもん,0,1,0,0,,0
25670,BGM,Sweets Waltz,0,1,0,0,,0
25677,BGM,また好きになる(Instrumental ver.),0,2,1,18768,,0
25680,BGM,Daily Life,0,1,0,0,,0
25690,BGM,Promise,0,1,1,4233,,0
25700,BGM,Iron Heart,0,1,0,0,,0
25708,BGM,アイタイ (EDshort.ver karaoke),0,1,0,0,,0
25714,BGM,風のお茶会,0,1,1,18904,,0
25728,BGM,闇の足音,0,1,1,25000,,0
25735,BGM,思い出の星空,0,1,0,0,,0
25741,BGM,作戦会議,0,1,0,0,,0
25750,BGM,祭りのあと,0,5,0,0,,0
25793,BGM,ハチロクのテーマ,0,18,6,22657,,0
25797,BGM,思いは風にのせて,3,6,6,21749,,0
25800,BGM,ポーレットのテーマ,0,3,0,0,,0
25801,BGM,新緑の頃,0,3,3,15912,,0
25802,BGM,水面の空,0,9,0,0,,0
25803,BGM,古の郷,0,9,6,18139,,0
25805,BGM,花咲く社殿にて,3,9,9,23707,,0
25807,BGM,果て無き軌条,0,15,9,12537,,0
25809,BGM,瞳の中の嘘,0,21,15,14137,,0
25810,BGM,眠れぬ夜,0,3,3,13566,,0
25812,BGM,黄昏色の夢,0,15,9,19567,,0
25813,BGM,思い秘かに,0,27,15,20504,,0
25814,BGM,ワインレッド,0,12,9,16575,,0
25815,BGM,胸の奥のズット深いトコで,0,3,3,30000,,0
25816,BGM,乙女の吐息,0,3,0,0,,0
25817,BGM,My Fair Lady,0,3,0,0,,0
25818,BGM,熱帯夜,0,12,6,16787,,0
25820,BGM,あなたのまなざし,0,21,3,63029,,0
25822,BGM,星降る夜に,0,30,9,12818,,0
25824,BGM,My Fair Lady -violin sonata-,0,12,12,22189,,0
25825,BGM,胸の奥のズット深いトコで -piano solo-,0,3,0,0,,0
25830,BGM,まるで夢のように 恋のように,0,9,0,0,,0
25833,BGM,光あふれる景色の中へ,3,18,12,17450,,0
25834,BGM,今も君の声が聞こえる,3,12,9,15815,,0
25835,BGM,黄金の海,6,12,6,7837,,0
25836,BGM,ハチロクのテーマ 2018,0,3,3,30000,,0
25837,BGM,千年の風,0,6,3,19306,,0
25841,BGM,鎮守之森,0,3,0,0,,0
25843,BGM,鉄砲撃レ狸ノウタ,0,2,2,21054,,0
25844,BGM,羅刹の牙,0,12,12,12633,,0
25845,BGM,水面之月,0,3,0,0,,0
25846,BGM,追伸,1,5,3,18142,,0
25847,BGM,恋知りそめし,2,6,4,14730,,0
25851,BGM,Medley of Gothic Delusion,0,6,3,18411,,0
25853,BGM,迷宮ピエロ,1,1,1,7446,,0
25855,BGM,ツン！！,1,8,2,11900,,0
25856,BGM,あなたとの思い出,2,4,3,13418,,0
25857,BGM,あの日のこと,1,6,4,15304,,0
25858,BGM,夜道ノ二人歩キ,0,3,1,11628,,0
25859,BGM,月が消えた夜～ローのテーマ～,0,8,2,21284,,0
25860,BGM,ガラス越しの雨音,1,10,8,19137,,0
25862,BGM,scramble alert,0,7,4,19010,,0
25864,BGM,聖戦～Holy War-orcheastra ver.,0,1,1,14705,,0
25865,BGM,光あれ,1,4,1,12478,,0
25874,BGM,若葉の頃,0,2,2,18921,,0
25879,BGM,いつか来た道,0,1,0,0,,0
25882,BGM,祭囃子,0,6,6,15263,,0
25883,BGM,思い出,0,2,0,0,,0
25892,BGM,恋文,0,1,0,0,,0
25907,BGM,精霊之言霊,0,4,2,15725,,0
25910,BGM,狸ねんころリン,0,5,2,21246,,0
25924,BGM,レクヰエム,0,1,1,12478,,0
25955,BGM,安堵,0,4,2,9486,,0
26027,BGM,二人の時間,0,2,0,0,,0
26034,BGM,万華鏡,0,5,3,18615,,0
26040,BGM,Divine,0,1,0,0,,0
26053,BGM,快適な生活,0,1,0,0,,0
26066,BGM,水晶の竪琴,0,1,1,10200,,0
26075,BGM,たまき,0,1,1,6511,,0
26106,BGM,Exercise,1,2,1,3808,,0
26122,BGM,a la mode Type2,0,4,4,15372,,0
26165,BGM,BGM集,0,1,0,0,,0
26170,BGM,BGM集,0,1,0,0,,0
26172,BGM,BGM集,0,1,1,16000,,0
26208,BGM,永遠を願うとき,0,1,0,0,,0
26209,BGM,守りたいもの,0,2,0,0,,0
26211,BGM,祝福,1,13,8,17291,,0
26214,BGM,手と手つないで,0,1,1,25000,,0
26215,BGM,こんなにも穏やかな時の流れ,1,4,2,15529,,0
26216,BGM,心が躍るこんな日は,0,5,3,20967,,0
26217,BGM,思い出の欠片をすくうように,1,6,5,12418,,0
26218,BGM,陽ざしと笑顔,1,4,3,14824,,0
26219,BGM,キスキラリ -Piano solo-,0,5,3,15458,,0
26220,BGM,ありゃりゃ？ こりゃりゃ？,0,9,7,22822,,0
26221,BGM,歩きだそう！,0,6,5,11458,,0
26222,BGM,怪異,0,7,5,20128,,0
26223,BGM,灯（ともしび）が消えた街,0,1,0,0,,0
26224,BGM,ちいさなゆめ,0,3,1,25000,,0
26225,BGM,夏の木陰（こかげ）,0,3,1,39406,,0
26227,BGM,沈思,0,3,3,12047,,0
26228,BGM,空に瞬くひかり,0,1,0,0,,0
26229,BGM,みんな輪になって,1,12,8,16020,,0
26230,BGM,さまようこころ,1,5,4,29020,,0
26231,BGM,希望の前で待ち合わせ -Piano solo-,2,20,11,15432,,0
26233,BGM,緊迫,0,2,2,22797,,0
26234,BGM,それは、ささやかな――希望（あした）,0,13,8,15957,,0
26235,BGM,さくらとことり -Organ-,2,3,3,12104,,0
26238,BGM,キスキラリ -Orgel-,0,5,3,17079,,0
26240,BGM,希望の前で待ち合わせ -Orgel-,0,1,0,0,,0
26242,BGM,ヒマワリの教会 -piano solo long ver-,0,5,2,17008,,0
26277,BGM,遊びに行こう!,0,3,0,0,,0
26296,BGM,クラリアス,0,4,1,23188,,0
26301,BGM,Let's go with!,0,3,2,17263,,0
26303,BGM,偽りの英雄,0,3,1,37818,,0
26306,BGM,剣を引き抜いて,0,1,0,0,,0
26310,BGM,Flyaway,0,2,1,21335,,0
26312,BGM,Invade,0,2,0,0,,0
26313,BGM,危険地帯,0,1,0,0,,0
26314,BGM,紫電一閃!,0,3,1,18955,,0
26316,BGM,総力戦の果てに,0,6,5,20038,,0
26324,BGM,faith～信じる力～ (instrumental),1,4,2,24131,,0
26327,BGM,Moving on You,0,1,0,0,,0
26390,BGM,かすみ,0,1,0,0,,0
26404,BGM,真実,0,1,0,0,,0
26416,BGM,聖夜にて,0,1,0,0,,0
26424,BGM,鳴鏡響水,0,5,4,20378,,0
26426,BGM,Fancy Dreamer,0,1,0,0,,0
26427,BGM,ハジケルPassion!,0,2,0,0,,0
26428,BGM,sludge creeper,0,4,3,2861,,0
26429,BGM,pure crystal,0,1,0,0,,0
26430,BGM,KG誕生!,0,7,5,20181,,0
26431,BGM,Theme of the NIRAQUEST,0,3,3,8709,,0
26433,BGM,Quest for the Leek,0,6,6,15135,,0
26434,BGM,radical battle,0,13,11,16468,,0
26438,BGM,Panzer battle !! (self remix),0,6,3,21091,,0
26439,BGM,透百合,22,40,30,13174,60.0000000000000000,2
26440,BGM,夏の扉,16,22,18,6956,70.0000000000000000,2
26441,BGM,HANE,24,44,36,8644,82.5000000000000000,8
26442,BGM,Ride on,18,60,44,13449,79.0000000000000000,2
26443,BGM,Sea,13,27,20,11174,90.0000000000000000,1
26444,BGM,暗闇の刻,28,54,46,12602,75.0000000000000000,2
26445,BGM,Novelette,16,46,28,13490,60.0000000000000000,2
26446,BGM,hope,76,116,92,10349,90.5000000000000000,8
26447,BGM,白い影,14,20,14,9997,85.0000000000000000,4
26448,BGM,てくてく,64,128,96,12469,68.5000000000000000,4
26449,BGM,Towering cloud in summer,36,72,58,13274,75.0000000000000000,4
26450,BGM,月夜,40,62,52,9989,60.0000000000000000,2
26451,BGM,薔薇,132,186,162,10675,70.3333333333333333,6
26452,BGM,隣死,30,64,56,13311,70.0000000000000000,2
26453,BGM,煉沙回廊,44,140,124,13259,52.5000000000000000,4
26454,BGM,Fortitude,12,32,20,12567,70.0000000000000000,2
26455,BGM,witch in gold (cembalo),56,74,62,9802,75.0000000000000000,2
26456,BGM,誘い,16,44,32,14479,80.0000000000000000,2
26457,BGM,胡散の香り,102,138,120,8856,81.6666666666666667,6
26458,BGM,stupefaction,80,136,104,10366,72.5000000000000000,4
26459,BGM,Praise,36,64,52,9044,74.0000000000000000,8
26460,BGM,Pass,5,32,22,29159,70.0000000000000000,3
26461,BGM,ageha,5,37,29,16157,75.0000000000000000,1
26462,BGM,goldenslaughterer,76,92,84,11183,95.0000000000000000,4
26463,BGM,worldend (bp),24,34,32,7137,85.0000000000000000,4
26464,BGM,絵画の魔女,56,112,92,17289,60.0000000000000000,8
26466,BGM,suspicion,36,70,60,12401,75.0000000000000000,2
26467,BGM,痕音,26,80,62,13956,70.0000000000000000,2
26468,BGM,Core,60,104,76,9996,82.5000000000000000,4
26469,BGM,Minute darkness,44,96,80,13147,63.0000000000000000,4
26470,BGM,nighteyes,30,44,36,8984,85.0000000000000000,2
26471,BGM,Closed My Heart,6,10,10,15691,50.0000000000000000,2
26472,BGM,Requiem,16,28,22,8517,80.0000000000000000,2
26473,BGM,mind,18,56,46,8568,70.0000000000000000,6
26474,BGM,worldend,120,210,174,6212,83.3333333333333333,18
26475,BGM,play,10,34,18,10235,65.0000000000000000,2
26476,BGM,システム零,52,120,100,10248,94.5000000000000000,4
26477,BGM,Voiceless,52,168,126,14094,75.0000000000000000,2
26478,BGM,dead angle,72,132,102,11532,85.0000000000000000,6
26480,BGM,Bring The Fate,40,124,76,14706,85.0000000000000000,4
26481,BGM,オルガン小曲 第６億番 ハ短調,84,102,94,11747,80.0000000000000000,4
26482,BGM,牢獄STRIP,124,168,152,7882,92.0000000000000000,4
26483,BGM,弦楽四重奏曲第１番ト長調-I.Allegro,8,33,24,12953,80.0000000000000000,1
26484,BGM,cage,32,52,32,15136,80.0000000000000000,4
26485,BGM,Answer,52,72,60,7402,100.0000000000000000,8
26486,BGM,サソリのハラワタ,17,31,31,7144,80.0000000000000000,1
26487,BGM,終焉 VerC,24,50,44,12628,69.5000000000000000,2
26488,BGM,where,44,172,124,12405,65.0000000000000000,4
26489,BGM,moon,10,54,34,12983,80.5000000000000000,2
26490,BGM,Answer short,22,32,28,7752,97.5000000000000000,2
26491,BGM,Dread of the grave,12,30,22,9733,88.0000000000000000,2
26492,BGM,Red Dread,5,29,19,13278,80.0000000000000000,1
26493,BGM,Worldend dominator,72,88,80,8285,97.5000000000000000,4
26494,BGM,黒のリリアナ,50,74,66,10839,85.0000000000000000,2
26495,BGM,休息,4,11,8,9734,70.0000000000000000,1
26496,BGM,ひだまり,38,80,60,4923,90.0000000000000000,6
26497,BGM,ロウソクたちが踊る,88,136,112,7558,82.5000000000000000,4
26498,BGM,Haruka,24,44,38,9883,85.0000000000000000,2
26499,BGM,psy-chorus,40,92,76,14050,75.0000000000000000,4
26500,BGM,far,90,120,96,12003,93.3333333333333333,12
26501,BGM,あかいくつ偽,32,68,48,9427,97.0000000000000000,8
26502,BGM,mother,22,38,28,19442,80.0000000000000000,2
26503,BGM,haze,18,38,30,11849,90.0000000000000000,2
26504,BGM,踊る煙管,28,46,38,8926,85.0000000000000000,2
26505,BGM,Dread of the grave -More fear-,52,72,56,11309,84.5000000000000000,4
26506,BGM,オルガン小曲 第２億番 ハ短調,56,78,72,8908,75.0000000000000000,2
26507,BGM,rhythm-changer,16,28,24,11445,75.0000000000000000,4
26508,BGM,happiness of marionette (short),42,56,48,6612,90.0000000000000000,4
26509,BGM,happiness of marionette,34,44,38,7766,90.0000000000000000,2
26510,BGM,月うさぎの舞踏,23,35,28,8781,80.0000000000000000,1
26511,BGM,Melting away,15,44,33,11291,80.0000000000000000,1
26512,BGM,soul of soul,20,66,42,13254,95.0000000000000000,2
26513,BGM,prison,92,136,108,10008,72.5000000000000000,4
26514,BGM,翼,8,19,16,11234,90.0000000000000000,1
26515,BGM,失楽園,7,11,9,14333,90.0000000000000000,1
26516,BGM,wingless,84,264,216,13981,96.6666666666666667,12
26517,BGM,Dread of the grave -rhythm ver-,6,22,18,12495,80.0000000000000000,1
26518,BGM,miragecoordinator,48,60,48,7550,97.0000000000000000,4
26519,BGM,Parallel,48,124,112,13571,72.5000000000000000,4
26520,BGM,F Style,24,46,30,11031,75.0000000000000000,2
26521,BGM,Happy Maria! (Instrumental),68,80,72,12955,75.0000000000000000,4
26522,BGM,599 million ruins,28,52,36,9070,75.0000000000000000,4
26523,BGM,神秘の森,8,46,32,14702,85.0000000000000000,2
26524,BGM,Monochrome Clock,42,88,76,7443,100.0000000000000000,6
26525,BGM,apathy,78,180,126,12320,84.6666666666666667,6
26526,BGM,Like the gale,3,28,18,10954,85.0000000000000000,1
26527,BGM,over,4,29,17,14017,70.0000000000000000,1
26528,BGM,久遠,90,192,168,12516,80.0000000000000000,6
26529,BGM,さくたろうの頑張り物語,14,26,21,9860,60.0000000000000000,1
26530,BGM,Surrounding,28,68,44,9138,65.0000000000000000,4
26531,BGM,death (from stupefaction),52,124,100,14911,81.0000000000000000,4
26532,BGM,HIBUTA,16,82,56,7889,77.5000000000000000,4
26533,BGM,mortal stampede,66,102,72,10752,81.6666666666666667,6
26534,BGM,Victima propiciatoria,45,111,90,17228,80.0000000000000000,6
26535,BGM,Revolt,4,24,18,11102,75.0000000000000000,1
26536,BGM,煉獄凶狂葬曲,6,17,10,20834,90.0000000000000000,2
26537,BGM,Happy Maria!,11,13,11,5488,90.0000000000000000,2
26538,BGM,dive to emergency,16,84,68,13624,70.0000000000000000,4
26539,BGM,dir,100,148,112,9285,99.5000000000000000,4
26540,BGM,dreamenddischarger,64,80,72,8303,97.5000000000000000,8
26541,BGM,エンドレスナイン,28,50,42,9136,90.0000000000000000,4
26542,BGM,くるり,80,116,96,10371,72.0000000000000000,4
26543,BGM,散歩道 (Instrumental),0,1,0,0,,0
26547,BGM,Amazing Grace (Instrumental),0,4,3,16954,,0
26550,BGM,SERR14,0,1,0,0,,0
26572,BGM,(; ･∀･)ﾔﾚﾔﾚ,0,1,0,0,,0
26585,BGM,嘉村さんのお勤め,0,5,1,21250,,0
26586,BGM,仲野さんの放課後,0,2,2,24459,,0
26587,BGM,触れる唇から伝わる想い,0,6,1,23613,,0
26588,BGM,あなたがいるだけで,0,2,1,25000,,0
26597,BGM,palpitation.,0,1,0,0,,0
26609,BGM,おみおつけのいいにおい,1,4,1,21709,,0
26611,BGM,がんばる子猫様,6,88,62,14264,75.0000000000000000,2
26612,BGM,ねこじゃらし!,3,18,13,15364,50.0000000000000000,1
26613,BGM,暮れなずむ町,4,12,6,7797,80.0000000000000000,2
26614,BGM,ふれ合える距離,5,23,13,15040,80.0000000000000000,1
26615,BGM,はずむフリル,6,34,18,12401,80.0000000000000000,2
26616,BGM,向日葵の香り,12,58,40,19153,80.0000000000000000,4
26617,BGM,あの雲のように,6,32,24,10739,80.0000000000000000,2
26618,BGM,皆がいるから,2,70,44,18922,100.0000000000000000,2
26619,BGM,夜の夏風,10,48,36,16058,85.0000000000000000,2
26620,BGM,重ねた指先,6,14,14,8867,95.0000000000000000,2
26621,BGM,努力の果てに,6,20,12,12104,100.0000000000000000,4
26622,BGM,ハッピートゥモロー Title Version,12,37,25,18501,100.0000000000000000,1
26636,BGM,Tea Time,0,6,5,20320,,0
26645,BGM,step'n steps,1,3,2,16405,,0
26646,BGM,暖かい空気に包まれて,0,1,0,0,,0
26650,BGM,君と見る夢,0,4,0,0,,0
26651,BGM,夢のその先。,0,8,3,24602,,0
26653,BGM,つまんない恋 / Cappella,0,5,3,15776,,0
26658,BGM,outro -famille-,0,4,4,14431,,0
26673,BGM,プレリュード,1,7,3,17878,,0
26674,BGM,メインテーマ,4,8,7,9731,75.0000000000000000,1
26675,BGM,メインテーマ [arrange ver.],0,1,1,17442,,0
26676,BGM,DaysIII,1,3,1,12614,,0
26677,BGM,DaysIII [arrange ver.],4,8,6,7716,77.0000000000000000,3
26678,BGM,BeliefII,1,7,5,13188,74.0000000000000000,1
26680,BGM,RosemaryII,0,1,1,12852,,0
26681,BGM,RosemaryII [arrange ver.],5,6,5,8710,70.0000000000000000,1
26682,BGM,Criminal investigationII,0,1,0,0,,0
26684,BGM,ReasoningIII,2,9,5,16048,75.0000000000000000,1
26685,BGM,ReasoningIII [arrange ver1.],0,1,1,12767,,0
26686,BGM,ReasoningIII [arrange ver2.],2,3,3,7491,,0
26687,BGM,TensionII,1,9,6,16827,,0
26688,BGM,冬の日,1,4,1,8058,,0
26689,BGM,strange women,0,3,3,7706,,0
26690,BGM,記憶の雨,0,2,1,18003,,0
26691,BGM,キオクノアメ,0,4,0,0,,0
26692,BGM,邂逅,0,1,0,0,,0
26693,BGM,カイコウ,0,1,1,11186,,0
26694,BGM,Snow memory,0,8,8,10582,85.5000000000000000,2
26695,BGM,冬の欠片,2,5,4,14416,,0
26696,BGM,Little girls in the underground.,2,16,13,14137,51.0000000000000000,1
26697,BGM,Little girls.,1,5,3,16121,60.0000000000000000,1
26698,BGM,replica,1,3,3,15430,,0
26699,BGM,レプリカ,1,9,5,11713,,0
26700,BGM,護るべきもの,1,3,3,15184,,0
26701,BGM,unknown,2,8,7,15235,72.0000000000000000,1
26702,BGM,禁忌,0,1,1,18632,,0
26703,BGM,いつもの景色,2,7,3,10279,61.0000000000000000,1
26704,BGM,彼女のこころ,2,10,8,19198,61.0000000000000000,1
26705,BGM,Nightmare,1,2,1,15317,,0
26706,BGM,羽,4,9,8,11392,,0
26707,BGM,不透明,1,3,3,19218,65.0000000000000000,1
26708,BGM,STELLA,3,12,5,21131,72.0000000000000000,1
26709,BGM,ヱデンの少女,3,10,9,12356,72.0000000000000000,1
26710,BGM,My back seat [inst ver.],2,4,2,3910,70.0000000000000000,1
26711,BGM,As time goes by,1,1,1,7735,70.0000000000000000,1
26712,BGM,"Unchanging scenery, unchanging love.",1,6,5,16901,61.0000000000000000,1
26713,BGM,ギヨクノレプリカ,1,7,2,12189,,0
26714,BGM,クオンノマユ,1,4,3,12942,,0
26715,BGM,擬翼の偶像 [inst ver.],1,6,3,21879,,0
26716,BGM,擬翼の偶像 [Karaoke ver.],4,7,5,14453,59.0000000000000000,1
26717,BGM,久遠の繭 [inst ver.],0,1,1,18989,,0
26718,BGM,久遠の繭 [Karaoke ver.],3,4,4,7416,,0
26720,BGM,輪廻の糸 [Karaoke ver.],0,3,1,22219,,0
26746,BGM,Welcoming Days,2,2,2,8551,,0
26749,BGM,春風にのせて,2,4,2,15963,,0
26750,BGM,ときめきシンパシー,2,6,6,14946,,0
26759,BGM,止まない雨,0,6,6,22434,,0
26760,BGM,Technical Power,2,2,2,8602,,0
26766,BGM,それぞれの未来へ,0,2,0,0,,0
26771,BGM,be with you,0,10,4,16600,,0
26780,BGM,トースト咥えたあいつにおはよう,2,6,6,13945,,0
26781,BGM,ストレンジ・エンカウンター,0,20,12,18762,,0
26786,BGM,なんちゃって My Sweet Heart,0,4,4,19745,,0
26788,BGM,かがやけ!両手いっぱいの未来,4,6,6,14977,,0
26791,BGM,木洩れ日の下に帰ろう,0,2,0,0,,0
26803,BGM,lnvincible Souls,0,12,6,23744,,0
26805,BGM,Awaking Of The Ruins,0,12,10,12954,,0
26815,BGM,steam city under the grayish sky,0,2,2,9834,,0
26816,BGM,empire,0,4,3,16286,,0
26818,BGM,daylife,0,10,9,17969,,0
26819,BGM,dairysky,0,1,0,0,,0
26824,BGM,dogfight,0,10,8,12418,,0
26826,BGM,never to give it up,0,5,2,14038,,0
26828,BGM,have a good sky!,0,5,4,18139,,0
26832,BGM,Frosted glass,0,3,0,0,,0
26833,BGM,Eddy,0,3,0,0,,0
26835,BGM,Hawk,0,1,1,16303,,0
26836,BGM,Rare,1,2,2,13566,,0
26840,BGM,A repeating life（TYPE-II）,0,3,2,21178,,0
26847,BGM,Love and paradox,0,3,1,9248,,0
26851,BGM,Rain then clear,0,3,2,16367,,0
26858,BGM,Salvator,1,4,4,14690,,0
26859,BGM,Vive hodie,2,7,6,16767,,0
26860,BGM,Si vis amari ama,0,1,0,0,,0
26861,BGM,Solaris,0,6,1,12954,,0
26862,BGM,Tenebrae,3,5,4,20617,,0
26863,BGM,Albus noctes,0,2,2,17280,,0
26864,BGM,Kiss In The Dark,0,6,4,13553,,0
26865,BGM,Methuselah,3,8,6,12309,,0
26866,BGM,Metatron,4,16,9,14215,,0
26867,BGM,Rozen Vamp,26,42,34,11461,90.0000000000000000,2
26868,BGM,春陽の刻,0,2,2,22312,,0
26870,BGM,ゆかし香り,1,8,4,18757,,0
26872,BGM,篝火-カガリビ-,0,2,0,0,,0
26876,BGM,千の刃濤,1,5,4,13332,,0
26880,BGM,蛍,0,4,3,13532,,0
26881,BGM,暮れゆく荒野,0,7,6,19522,,0
26883,BGM,霰に打たれて,2,2,2,19099,,0
26885,BGM,追憶の闇,1,2,2,15716,,0
26886,BGM,蒼天高く,0,5,3,21060,,0
26888,BGM,詩種-ウタタネ-,0,7,6,14396,,0
26890,BGM,宵待,1,2,1,13379,,0
26897,BGM,街囃子-マチバヤシ-,4,7,5,10509,,0
26899,BGM,都へ誘われて,0,4,1,13872,,0
26900,BGM,都の息吹,0,1,0,0,,0
26907,BGM,ステイト,0,11,4,15984,,0
26910,BGM,桃源,0,2,2,10897,,0
26914,BGM,烏木-ウボク-,1,2,1,12342,,0
26919,BGM,日ノ環-ひのわ- ～天頂孤ver.～,1,10,6,10469,,0
26920,BGM,神楽の奏,0,3,1,13498,,0
26921,BGM,一闘入魂,0,4,1,2992,,0
26922,BGM,深更,0,1,0,0,,0
26924,BGM,呪術,0,7,6,13415,,0
26927,BGM,呪術発動３,0,11,7,15704,,0
26935,BGM,メーン・タイトル,2,7,3,16660,,0
26936,BGM,呉仁町の平穏なる日々,0,2,1,25000,,0
26937,BGM,誰彼見上げた空に,8,32,19,15643,,0
26938,BGM,羊とヤギ,0,6,5,17068,,0
26939,BGM,優雅なる闇子の日常,3,28,16,14818,,0
26940,BGM,サディスティック・セックスアート・2006式,5,18,11,18711,,0
26941,BGM,籠の中の鳥たち,4,26,16,14256,,0
26942,BGM,変貌序曲,3,12,7,15996,,0
26943,BGM,紫～忘形～,2,2,2,9273,90.0000000000000000,1
26944,BGM,混沌の悦楽と死と,6,17,14,10211,,0
26945,BGM,復讐者のレクイエム,2,21,12,18292,,0
26946,BGM,ビジター,7,19,11,12080,,0
26947,BGM,死線,0,12,7,20202,,0
26948,BGM,回想,1,5,4,16768,,0
26949,BGM,望みなき世界の肖像,0,2,2,21088,,0
26950,BGM,紫～転生～,5,29,21,14909,,0
26951,BGM,静かなる狂気と絶望への逃避,0,10,7,15058,,0
26952,BGM,結末,1,4,2,14705,,0
26953,BGM,未来の少女達へ…,2,16,14,17961,,0
26954,BGM,エンド・ロール,5,15,9,15226,,0
26955,BGM,ディストーテッド・ペイン,8,14,12,11564,,0
26956,BGM,時果つる夢,4,13,7,17215,,0
26958,BGM,誰彼見上げた空に(Eギターなし),3,23,13,14531,,0
26959,BGM,誰彼見上げた空に(アコースティック・ギターのみ),2,15,11,15282,,0
26960,BGM,羊とヤギ(ピアノのみ),0,21,11,19273,,0
26961,BGM,変貌序曲(SEなし),7,33,20,33751,,0
26962,BGM,変貌序曲(SEのみ),4,28,17,13915,10.0000000000000000,1
26963,BGM,紫～忘形～(歪みピアノ),1,8,4,16388,,0
26964,BGM,混沌の悦楽と死と(ノイズ系),6,9,9,9963,,0
